"S21 Log Mag"
"Frequency (Hz)","dB",
6328284375, -4.695233e+000,
6345159000, -4.700875e+000,
6362033625, -4.700836e+000,
6378908250, -4.719203e+000,
6395782875, -4.713699e+000,
6412657500, -4.767581e+000,
6429532125, -4.805092e+000,
6446406750, -4.856327e+000,
6463281375, -4.855677e+000,
6480156000, -4.790031e+000,
6497030625, -4.752599e+000,
6513905250, -4.770592e+000,
6530779875, -4.789554e+000,
6547654500, -4.798558e+000,
6564529125, -4.777332e+000,
6581403750, -4.776845e+000,
6598278375, -4.842623e+000,
6615153000, -4.888445e+000,
6632027625, -4.938093e+000,
6648902250, -4.890105e+000,
6665776875, -4.823610e+000,
6682651500, -4.852920e+000,
6699526125, -4.864354e+000,
6716400750, -4.896820e+000,
6733275375, -4.892354e+000,
6750150000, -4.878969e+000,
6767024625, -4.850971e+000,
6783899250, -4.848805e+000,
6800773875, -4.861249e+000,
6817648500, -4.889893e+000,
6834523125, -4.905953e+000,
6851397750, -4.872581e+000,
6868272375, -4.864447e+000,
6885147000, -4.880679e+000,
6902021625, -4.888860e+000,
6918896250, -4.889619e+000,
6935770875, -4.895154e+000,
6952645500, -4.903888e+000,
6969520125, -4.935108e+000,
6986394750, -4.934769e+000,
7003269375, -4.937015e+000,
7020144000, -4.928892e+000,
7037018625, -4.931592e+000,
7053893250, -4.955353e+000,
7070767875, -4.943715e+000,
7087642500, -4.973426e+000,
7104517125, -5.029043e+000,
7121391750, -5.009790e+000,
7138266375, -4.984431e+000,
7155141000, -5.001919e+000,
7172015625, -5.022669e+000,
7188890250, -5.038453e+000,
7205764875, -5.013070e+000,
7222639500, -5.075335e+000,
7239514125, -5.078276e+000,
7256388750, -5.114824e+000,
7273263375, -5.084623e+000,
7290138000, -5.051546e+000,
7307012625, -5.055783e+000,
7323887250, -5.061726e+000,
7340761875, -5.091105e+000,
7357636500, -5.095818e+000,
7374511125, -5.095933e+000,
7391385750, -5.105526e+000,
7408260375, -5.107160e+000,
7425135000, -5.060773e+000,
7442009625, -5.109498e+000,
7458884250, -5.121849e+000,
7475758875, -5.139611e+000,
7492633500, -5.145416e+000,
7509508125, -5.176934e+000,
7526382750, -5.191864e+000,
7543257375, -5.217335e+000,
7560132000, -5.167149e+000,
7577006625, -5.147702e+000,
7593881250, -5.161947e+000,
7610755875, -5.187772e+000,
7627630500, -5.218029e+000,
7644505125, -5.183544e+000,
7661379750, -5.161150e+000,
7678254375, -5.200998e+000,
7695129000, -5.244138e+000,
7712003625, -5.229122e+000,
7728878250, -5.226588e+000,
7745752875, -5.243823e+000,
7762627500, -5.257294e+000,
7779502125, -5.257832e+000,
7796376750, -5.279016e+000,
7813251375, -5.363210e+000,
7830126000, -5.354014e+000,
7847000625, -5.281874e+000,
7863875250, -5.283247e+000,
7880749875, -5.299586e+000,
7897624500, -5.321395e+000,
7914499125, -5.321417e+000,
7931373750, -5.343082e+000,
7948248375, -5.354857e+000,
7965123000, -5.447299e+000,
7981997625, -5.497873e+000,
7998872250, -5.490483e+000,
8015746875, -5.441557e+000,
8032621500, -5.469924e+000,
8049496125, -5.458953e+000,
8066370750, -5.376072e+000,
8083245375, -5.379198e+000,
8100120000, -5.387312e+000,
8116994625, -5.402172e+000,
8133869250, -5.411794e+000,
8150743875, -5.443612e+000,
8167618500, -5.527033e+000,
8184493125, -5.503642e+000,
8201367750, -5.455694e+000,
8218242375, -5.451470e+000,
8235117000, -5.478586e+000,
8251991625, -5.600533e+000,
8268866250, -5.546999e+000,
8285740875, -5.462613e+000,
8302615500, -5.456717e+000,
8319490125, -5.498835e+000,
8336364750, -5.549901e+000,
8353239375, -5.515469e+000,
8370114000, -5.475761e+000,
8386988625, -5.507227e+000,
8403863250, -5.528662e+000,
8420737875, -5.495852e+000,
8437612500, -5.466075e+000,
8454487125, -5.487882e+000,
8471361750, -5.522984e+000,
8488236375, -5.596620e+000,
8505111000, -5.622570e+000,
8521985625, -5.601189e+000,
8538860250, -5.615258e+000,
8555734875, -5.551097e+000,
8572609500, -5.515324e+000,
8589484125, -5.537354e+000,
8606358750, -5.545000e+000,
8623233375, -5.604265e+000,
8640108000, -5.595561e+000,
8656982625, -5.574557e+000,
8673857250, -5.583818e+000,
8690731875, -5.594687e+000,
8707606500, -5.577666e+000,
8724481125, -5.598943e+000,
8741355750, -5.641676e+000,
8758230375, -5.715278e+000,
8775105000, -5.704830e+000,
8791979625, -5.672562e+000,
8808854250, -5.657401e+000,
8825728875, -5.634441e+000,
8842603500, -5.694069e+000,
8859478125, -5.704214e+000,
8876352750, -5.694713e+000,
8893227375, -5.701971e+000,
8910102000, -5.675369e+000,
8926976625, -5.689427e+000,
8943851250, -5.734763e+000,
8960725875, -5.860490e+000,
8977600500, -5.851361e+000,
8994475125, -5.772481e+000,
9011349750, -5.777977e+000,
9028224375, -5.777107e+000,
9045099000, -5.926528e+000,
9061973625, -5.933109e+000,
9078848250, -5.817027e+000,
9095722875, -5.777482e+000,
9112597500, -5.778954e+000,
9129472125, -5.767752e+000,
9146346750, -5.740566e+000,
9163221375, -5.695426e+000,
9180096000, -5.715799e+000,
9196970625, -5.712334e+000,
9213845250, -5.755464e+000,
9230719875, -5.778365e+000,
9247594500, -5.799040e+000,
9264469125, -5.772163e+000,
9281343750, -5.803667e+000,
9298218375, -5.828120e+000,
9315093000, -5.801984e+000,
9331967625, -5.784880e+000,
9348842250, -5.777050e+000,
9365716875, -5.777779e+000,
9382591500, -5.856447e+000,
9399466125, -5.892453e+000,
9416340750, -5.840206e+000,
9433215375, -5.862564e+000,
9450090000, -5.880204e+000,
9466964625, -5.969582e+000,
9483839250, -5.974522e+000,
9500713875, -5.951450e+000,
9517588500, -5.986953e+000,
9534463125, -5.938641e+000,
9551337750, -5.965151e+000,
9568212375, -6.045409e+000,
9585087000, -6.109888e+000,
9601961625, -6.238418e+000,
9618836250, -6.117597e+000,
9635710875, -5.980502e+000,
9652585500, -5.954412e+000,
9669460125, -5.982220e+000,
9686334750, -6.009913e+000,
9703209375, -6.098064e+000,
9720084000, -6.259634e+000,
9736958625, -6.252407e+000,
9753833250, -6.231086e+000,
9770707875, -6.165661e+000,
9787582500, -6.018488e+000,
9804457125, -6.056119e+000,
9821331750, -6.023683e+000,
9838206375, -6.015067e+000,
9855081000, -6.028505e+000,
9871955625, -6.146134e+000,
9888830250, -6.215325e+000,
9905704875, -6.135415e+000,
9922579500, -6.152440e+000,
9939454125, -6.185845e+000,
9956328750, -6.134523e+000,
9973203375, -6.062439e+000,
9990078000, -6.093676e+000,
10006952625, -6.068783e+000,
10023827250, -6.099649e+000,
10040701875, -6.155424e+000,
10057576500, -6.091205e+000,
10074451125, -6.034368e+000,
10091325750, -6.067696e+000,
10108200375, -6.128655e+000,
10125075000, -6.117378e+000,
10141949625, -6.096245e+000,
10158824250, -6.116161e+000,
10175698875, -6.118364e+000,
10192573500, -6.137673e+000,
10209448125, -6.124482e+000,
10226322750, -6.202139e+000,
10243197375, -6.230358e+000,
10260072000, -6.427716e+000,
10276946625, -6.444444e+000,
10293821250, -6.318879e+000,
10310695875, -6.377090e+000,
10327570500, -6.351357e+000,
10344445125, -6.306782e+000,
10361319750, -6.265404e+000,
10378194375, -6.251889e+000,
10395069000, -6.288618e+000,
10411943625, -6.232069e+000,
10428818250, -6.244762e+000,
10445692875, -6.274974e+000,
10462567500, -6.355697e+000,
10479442125, -6.368925e+000,
10496316750, -6.234218e+000,
10513191375, -6.193388e+000,
10530066000, -6.300227e+000,
10546940625, -6.317795e+000,
10563815250, -6.348164e+000,
10580689875, -6.448300e+000,
10597564500, -6.419267e+000,
10614439125, -6.342078e+000,
10631313750, -6.363265e+000,
10648188375, -6.424899e+000,
10665063000, -6.339046e+000,
10681937625, -6.329889e+000,
10698812250, -6.408442e+000,
10715686875, -6.355455e+000,
10732561500, -6.393494e+000,
10749436125, -6.519858e+000,
10766310750, -6.426753e+000,
10783185375, -6.373905e+000,
10800060000, -6.430637e+000,
10816934625, -6.444253e+000,
10833809250, -6.364638e+000,
10850683875, -6.414560e+000,
10867558500, -6.433734e+000,
10884433125, -6.336667e+000,
10901307750, -6.320298e+000,
10918182375, -6.377336e+000,
10935057000, -6.437417e+000,
10951931625, -6.480988e+000,
10968806250, -6.622262e+000,
10985680875, -6.604167e+000,
11002555500, -6.466835e+000,
11019430125, -6.457325e+000,
11036304750, -6.435079e+000,
11053179375, -6.456746e+000,
11070054000, -6.459881e+000,
11086928625, -6.428398e+000,
11103803250, -6.418931e+000,
11120677875, -6.435942e+000,
11137552500, -6.467321e+000,
11154427125, -6.479134e+000,
11171301750, -6.557718e+000,
11188176375, -6.648812e+000,
11205051000, -6.567812e+000,
11221925625, -6.478585e+000,
11238800250, -6.465302e+000,
11255674875, -6.497568e+000,
11272549500, -6.635070e+000,
11289424125, -6.785868e+000,
11306298750, -6.705035e+000,
11323173375, -6.516793e+000,
11340048000, -6.541513e+000,
11356922625, -6.495118e+000,
11373797250, -6.496539e+000,
11390671875, -6.541337e+000,
11407546500, -6.657794e+000,
11424421125, -6.606997e+000,
11441295750, -6.660366e+000,
11458170375, -6.726470e+000,
11475045000, -6.707638e+000,
11491919625, -6.634751e+000,
11508794250, -6.714908e+000,
11525668875, -6.702335e+000,
11542543500, -6.640810e+000,
11559418125, -6.730538e+000,
11576292750, -6.668380e+000,
11593167375, -6.736125e+000,
11610042000, -6.774725e+000,
11626916625, -6.679862e+000,
11643791250, -6.642396e+000,
11660665875, -6.632205e+000,
11677540500, -6.696524e+000,
11694415125, -6.731120e+000,
11711289750, -6.775350e+000,
11728164375, -6.784262e+000,
11745039000, -6.847804e+000,
11761913625, -7.026312e+000,
11778788250, -6.994886e+000,
11795662875, -6.804017e+000,
11812537500, -6.733580e+000,
11829412125, -6.739874e+000,
11846286750, -6.753629e+000,
11863161375, -6.890128e+000,
11880036000, -6.957459e+000,
11896910625, -6.884555e+000,
11913785250, -6.750757e+000,
11930659875, -6.719916e+000,
11947534500, -6.802719e+000,
11964409125, -6.830821e+000,
11981283750, -6.790750e+000,
11998158375, -6.819936e+000,
12015033000, -6.861888e+000,
12031907625, -6.928174e+000,
12048782250, -6.993122e+000,
12065656875, -6.941381e+000,
12082531500, -7.025160e+000,
12099406125, -7.143787e+000,
12116280750, -7.546001e+000,
12133155375, -7.713248e+000,
12150030000, -7.583568e+000,
12166904625, -7.831870e+000,
12183779250, -8.154700e+000,
12200653875, -8.342383e+000,
12217528500, -8.781767e+000,
12234403125, -9.360321e+000,
12251277750, -9.467946e+000,
12268152375, -9.864304e+000,
12285027000, -1.108174e+001,
12301901625, -1.201342e+001,
12318776250, -1.284006e+001,
12335650875, -1.405762e+001,
12352525500, -1.453177e+001,
12369400125, -1.423921e+001,
12386274750, -1.483583e+001,
12403149375, -1.586404e+001,
12420024000, -1.653815e+001,
12436898625, -1.771255e+001,
12453773250, -1.899253e+001,
12470647875, -1.924176e+001,
12487522500, -1.913524e+001,
12504397125, -1.980616e+001,
12521271750, -2.033976e+001,
12538146375, -2.050216e+001,
12555021000, -2.168856e+001,
12571895625, -2.287423e+001,
12588770250, -2.310688e+001,
12605644875, -2.360246e+001,
12622519500, -2.453207e+001,
12639394125, -2.433976e+001,
12656268750, -2.438697e+001,
12673143375, -2.570941e+001,
12690018000, -2.644304e+001,
12706892625, -2.716406e+001,
12723767250, -2.833753e+001,
12740641875, -2.941434e+001,
12757516500, -2.958150e+001,
12774391125, -2.921597e+001,
12791265750, -2.964469e+001,
12808140375, -2.964872e+001,
12825015000, -2.984619e+001,
12841889625, -3.165017e+001,
12858764250, -3.237447e+001,
12875638875, -3.325874e+001,
12892513500, -3.350852e+001,
12909388125, -3.443846e+001,
12926262750, -3.380383e+001,
12943137375, -3.384744e+001,
12960012000, -3.490236e+001,
12976886625, -3.611882e+001,
12993761250, -3.646452e+001,
13010635875, -3.733611e+001,
13027510500, -3.833931e+001,
13044385125, -3.757087e+001,
13061259750, -3.763183e+001,
13078134375, -3.798938e+001,
13095009000, -3.844822e+001,
13111883625, -3.870985e+001,
13128758250, -3.994400e+001,
13145632875, -3.987889e+001,
13162507500, -4.081071e+001,
13179382125, -4.023865e+001,
13196256750, -4.122090e+001,
13213131375, -4.128093e+001,
13230006000, -4.193362e+001,
13246880625, -4.124410e+001,
13263755250, -4.317059e+001,
13280629875, -4.298549e+001,
13297504500, -4.451754e+001,
13314379125, -4.548540e+001,
13331253750, -4.549106e+001,
13348128375, -4.324231e+001,
13365003000, -4.295183e+001,
13381877625, -4.511048e+001,
13398752250, -4.648555e+001,
13415626875, -4.738903e+001,
13432501500, -4.693009e+001,
13449376125, -4.745394e+001,
13466250750, -4.806256e+001,
13483125375, -4.803751e+001,
13500000000, -4.755732e+001,
