"S21 Log Mag"
"Frequency (Hz)","dB",
6648902250, 7.018799e+000,
6665776875, 7.078550e+000,
6682651500, 7.140326e+000,
6699526125, 7.136521e+000,
6716400750, 7.090818e+000,
6733275375, 7.068346e+000,
6750150000, 7.099985e+000,
6767024625, 7.156840e+000,
6783899250, 7.183930e+000,
6800773875, 7.170934e+000,
6817648500, 7.166989e+000,
6834523125, 7.200966e+000,
6851397750, 7.285035e+000,
6868272375, 7.308096e+000,
6885147000, 7.277373e+000,
6902021625, 7.266719e+000,
6918896250, 7.310408e+000,
6935770875, 7.358239e+000,
6952645500, 7.358094e+000,
6969520125, 7.326427e+000,
6986394750, 7.326118e+000,
7003269375, 7.348082e+000,
7020144000, 7.340281e+000,
7037018625, 7.320971e+000,
7053893250, 7.323324e+000,
7070767875, 7.366379e+000,
7087642500, 7.417800e+000,
7104517125, 7.417740e+000,
7121391750, 7.370978e+000,
7138266375, 7.314050e+000,
7155141000, 7.319055e+000,
7172015625, 7.322499e+000,
7188890250, 7.264180e+000,
7205764875, 7.165590e+000,
7222639500, 7.141008e+000,
7239514125, 7.215669e+000,
7256388750, 7.282990e+000,
7273263375, 7.284282e+000,
7290138000, 7.274477e+000,
7307012625, 7.314553e+000,
7323887250, 7.364813e+000,
7340761875, 7.344693e+000,
7357636500, 7.271238e+000,
7374511125, 7.256698e+000,
7391385750, 7.306998e+000,
7408260375, 7.375842e+000,
7425135000, 7.414130e+000,
7442009625, 7.408438e+000,
7458884250, 7.387645e+000,
7475758875, 7.405279e+000,
7492633500, 7.431988e+000,
7509508125, 7.420485e+000,
7526382750, 7.367138e+000,
7543257375, 7.350773e+000,
7560132000, 7.373777e+000,
7577006625, 7.379371e+000,
7593881250, 7.332390e+000,
7610755875, 7.306523e+000,
7627630500, 7.376511e+000,
7644505125, 7.470612e+000,
7661379750, 7.506805e+000,
7678254375, 7.472869e+000,
7695129000, 7.477565e+000,
7712003625, 7.509712e+000,
7728878250, 7.544545e+000,
7745752875, 7.530125e+000,
7762627500, 7.509354e+000,
7779502125, 7.487300e+000,
7796376750, 7.501213e+000,
7813251375, 7.535187e+000,
7830126000, 7.556088e+000,
7847000625, 7.571129e+000,
7863875250, 7.578058e+000,
7880749875, 7.592709e+000,
7897624500, 7.596200e+000,
7914499125, 7.582937e+000,
7931373750, 7.586260e+000,
7948248375, 7.610334e+000,
7965123000, 7.617110e+000,
7981997625, 7.605136e+000,
7998872250, 7.564226e+000,
8015746875, 7.545456e+000,
8032621500, 7.534688e+000,
8049496125, 7.504784e+000,
8066370750, 7.486783e+000,
8083245375, 7.516365e+000,
8100120000, 7.575010e+000,
8116994625, 7.593023e+000,
8133869250, 7.565974e+000,
8150743875, 7.509302e+000,
8167618500, 7.498448e+000,
8184493125, 7.540282e+000,
8201367750, 7.561931e+000,
8218242375, 7.489786e+000,
8235117000, 7.361092e+000,
8251991625, 7.307743e+000,
8268866250, 7.387012e+000,
8285740875, 7.509522e+000,
8302615500, 7.592875e+000,
8319490125, 7.633371e+000,
8336364750, 7.669103e+000,
8353239375, 7.723186e+000,
8370114000, 7.746422e+000,
8386988625, 7.718359e+000,
8403863250, 7.678028e+000,
8420737875, 7.676212e+000,
8437612500, 7.709319e+000,
8454487125, 7.732503e+000,
8471361750, 7.735813e+000,
8488236375, 7.733391e+000,
8505111000, 7.745220e+000,
8521985625, 7.762670e+000,
8538860250, 7.755226e+000,
8555734875, 7.726036e+000,
8572609500, 7.696433e+000,
8589484125, 7.702983e+000,
8606358750, 7.713181e+000,
8623233375, 7.721961e+000,
8640108000, 7.737320e+000,
8656982625, 7.771521e+000,
8673857250, 7.826029e+000,
8690731875, 7.835760e+000,
8707606500, 7.820352e+000,
8724481125, 7.801424e+000,
8741355750, 7.802099e+000,
8758230375, 7.816297e+000,
8775105000, 7.849322e+000,
8791979625, 7.880861e+000,
8808854250, 7.910719e+000,
8825728875, 7.944682e+000,
8842603500, 7.968638e+000,
8859478125, 7.960541e+000,
8876352750, 7.913380e+000,
8893227375, 7.893570e+000,
8910102000, 7.903852e+000,
8926976625, 7.900573e+000,
8943851250, 7.847813e+000,
8960725875, 7.793957e+000,
8977600500, 7.786432e+000,
8994475125, 7.849315e+000,
9011349750, 7.886616e+000,
9028224375, 7.879153e+000,
9045099000, 7.872362e+000,
9061973625, 7.906892e+000,
9078848250, 7.926085e+000,
9095722875, 7.896836e+000,
9112597500, 7.853150e+000,
9129472125, 7.818494e+000,
9146346750, 7.762488e+000,
9163221375, 7.676433e+000,
9180096000, 7.549038e+000,
9196970625, 7.453519e+000,
9213845250, 7.437734e+000,
