"S21 Log Mag"
"Frequency (Hz)","dB",
11964409125, -1.509617e+000,
11981283750, -1.518957e+000,
11998158375, -1.513562e+000,
12015033000, -1.535751e+000,
12031907625, -1.601269e+000,
12048782250, -1.618712e+000,
12065656875, -1.585838e+000,
12082531500, -1.543474e+000,
12099406125, -1.547677e+000,
12116280750, -1.600332e+000,
12133155375, -1.649691e+000,
12150030000, -1.593491e+000,
12166904625, -1.546210e+000,
12183779250, -1.538182e+000,
12200653875, -1.520059e+000,
12217528500, -1.566050e+000,
12234403125, -1.674762e+000,
12251277750, -1.684578e+000,
12268152375, -1.610001e+000,
12285027000, -1.572615e+000,
12301901625, -1.558971e+000,
12318776250, -1.561143e+000,
12335650875, -1.610507e+000,
12352525500, -1.636294e+000,
12369400125, -1.604711e+000,
12386274750, -1.574635e+000,
12403149375, -1.542048e+000,
12420024000, -1.534101e+000,
12436898625, -1.574458e+000,
12453773250, -1.611393e+000,
12470647875, -1.594799e+000,
12487522500, -1.600050e+000,
12504397125, -1.615592e+000,
12521271750, -1.613863e+000,
12538146375, -1.561784e+000,
12555021000, -1.563507e+000,
12571895625, -1.580583e+000,
12588770250, -1.639375e+000,
12605644875, -1.653521e+000,
12622519500, -1.634018e+000,
12639394125, -1.591471e+000,
12656268750, -1.580504e+000,
12673143375, -1.567024e+000,
12690018000, -1.623031e+000,
12706892625, -1.739501e+000,
12723767250, -1.752539e+000,
12740641875, -1.657603e+000,
12757516500, -1.584263e+000,
12774391125, -1.567011e+000,
12791265750, -1.614626e+000,
12808140375, -1.687968e+000,
12825015000, -1.771138e+000,
12841889625, -1.750088e+000,
12858764250, -1.643196e+000,
12875638875, -1.609066e+000,
12892513500, -1.630021e+000,
12909388125, -1.677006e+000,
12926262750, -1.724583e+000,
12943137375, -1.736368e+000,
12960012000, -1.658376e+000,
12976886625, -1.613837e+000,
12993761250, -1.599786e+000,
13010635875, -1.644943e+000,
13027510500, -1.707136e+000,
13044385125, -1.721772e+000,
13061259750, -1.690953e+000,
13078134375, -1.639267e+000,
13095009000, -1.607240e+000,
13111883625, -1.589326e+000,
13128758250, -1.641254e+000,
13145632875, -1.648047e+000,
13162507500, -1.650532e+000,
13179382125, -1.663126e+000,
13196256750, -1.675094e+000,
13213131375, -1.644104e+000,
13230006000, -1.618501e+000,
13246880625, -1.615432e+000,
13263755250, -1.644191e+000,
13280629875, -1.602439e+000,
13297504500, -1.595253e+000,
13314379125, -1.640328e+000,
13331253750, -1.647436e+000,
13348128375, -1.619110e+000,
13365003000, -1.650807e+000,
13381877625, -1.712044e+000,
13398752250, -1.710720e+000,
13415626875, -1.660028e+000,
13432501500, -1.667657e+000,
13449376125, -1.649595e+000,
13466250750, -1.562549e+000,
13483125375, -1.560947e+000,
13500000000, -1.668133e+000,
